,id,country,c3,c2,year,gini_reported,palma,ratio_top20bottom20,bottom40,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey,link
8493,8494,Poland,POL,PL,2004,38.02,1.6600000000000001,7.7,16.93,5.7,11.23,16.28,22.89,43.9,1.95,3.75,5.0200000000000005,6.21,7.46,8.83,10.41,12.48,15.72,28.18,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5716.82,4643.650000000001,US$2011PPP,Year,,,,16512.0,38399556.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8494,8495,Poland,POL,PL,2004,35.43,1.45,6.03,18.62,7.08,11.540000000000001,16.05,22.63,42.69,2.84,4.24,5.26,6.28,7.390000000000001,8.66,10.26,12.370000000000001,15.68,27.01,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5460.4800000000005,4361.7300000000005,US$2011PPP,Year,,,,16512.0,38399556.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8495,8496,Poland,POL,PL,2005,35.6,1.45,6.63,18.5,6.4,12.1,16.6,22.6,42.4,2.2,4.2,5.5,6.6000000000000005,7.7,8.9,10.3,12.3,15.4,26.900000000000002,0.7000000000000001,17.0,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,3040.0,2533.0,Euro,Year,,,,17102.0,38368956.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8496,8497,Poland,POL,PL,2005,36.6,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.30907283301309985,,,17105.0,38362666.0,New 2008,High,11,United Nations,UNICEF 2007,Transformative Monitoring for Enhanced Equity (TransMonEE),Household Budget Survey,
8497,8498,Poland,POL,PL,2005,32.7,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,17064.0,14432.0,"Local currency units, at current prices",Year,3.23548333333333,,,17105.0,38362666.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8498,8499,Poland,POL,PL,2005,34.7,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.23548333333333,,,17105.0,38362666.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8499,8500,Poland,POL,PL,2005,52.300000000000004,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.23548333333333,,,17105.0,38362666.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8500,8501,Poland,POL,PL,2005,35.81,1.48,6.59,18.1,6.43,11.67,16.54,22.96,42.4,2.38,4.0600000000000005,5.26,6.41,7.61,8.93,10.49,12.47,15.63,26.77,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,6054.12,4987.43,US$2011PPP,Year,,,,17102.0,38368956.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8501,8502,Poland,POL,PL,2005,34.49,1.4000000000000001,5.62,19.330000000000002,7.51,11.82,16.15,22.34,42.18,3.0700000000000003,4.44,5.42,6.4,7.47,8.68,10.200000000000001,12.14,15.21,26.97,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,4894.95,3936.39,US$2011PPP,Year,,,,17102.0,38368956.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8502,8503,Poland,POL,PL,2006,33.3,1.3,5.65,19.6,7.2,12.4,16.8,22.8,40.7,2.7,4.5,5.7,6.7,7.8,9.0,10.5,12.3,15.3,25.5,1.0,15.5,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,3705.0,3111.0,Euro,Year,,,,18166.0,38354444.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8503,8504,Poland,POL,PL,2006,34.0,,,,,,,,,,,,,,,,,,,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Person,Person,All,All,Specific categories,"Employed, full-time",Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.322252328944436,,,18172.0,38341036.0,New 2008,High,5,United Nations,UNICEF 2008,Transformative Monitoring for Enhanced Equity (TransMonEE),Survey of Earnings Distribution,
8504,8505,Poland,POL,PL,2006,31.5,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,18925.0,16176.0,"Local currency units, at current prices",Year,3.10315833333333,,,18172.0,38341036.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8505,8506,Poland,POL,PL,2006,33.3,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.10315833333333,,,18172.0,38341036.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8506,8507,Poland,POL,PL,2006,50.0,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.10315833333333,,,18172.0,38341036.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8507,8508,Poland,POL,PL,2006,34.67,1.3900000000000001,6.09,18.93,6.8500000000000005,12.08,16.62,22.740000000000002,41.71,2.57,4.28,5.5,6.59,7.68,8.94,10.4,12.34,15.33,26.38,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,6473.56,5390.99,US$2011PPP,Year,,,,18166.0,38354444.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8508,8509,Poland,POL,PL,2006,33.71,1.34,5.41,19.69,7.68,12.01,16.32,22.41,41.58,3.16,4.5200000000000005,5.5200000000000005,6.5,7.57,8.75,10.23,12.18,15.22,26.36,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5208.99,4226.67,US$2011PPP,Year,,,,18166.0,38354444.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8509,8510,Poland,POL,PL,2007,34.7,1.41,5.98,19.08,7.0,12.08,16.61,22.48,41.83,2.59,4.41,5.5,6.58,7.69,8.92,10.34,12.14,15.01,26.82,0.92,17.19,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,11083.0,9160.0,Polish zloty,Year,,,,19445.0,38353340.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8510,8511,Poland,POL,PL,2007,31.5,1.2,4.95,21.07,8.04,13.03,16.97,22.18,39.79,3.04,5.0,6.04,6.98,7.95,9.02,10.27,11.9,14.53,25.25,1.08,16.09,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,19396.0,16412.0,Polish zloty,Year,,,,19445.0,38353340.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8511,8512,Poland,POL,PL,2007,34.2,1.38,5.53,19.56,7.6,11.96,16.2,22.18,42.06,3.13,4.48,5.49,6.46,7.51,8.69,10.13,12.05,15.14,26.92,1.32,17.07,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,9306.0,7513.0,Polish zloty,Year,,,,19445.0,38353340.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8512,8513,Poland,POL,PL,2007,30.5,1.14,4.52,21.7,8.73,12.97,16.8,22.07,39.44,3.66,5.08,6.03,6.93,7.87,8.92,10.19,11.88,14.6,24.84,1.56,15.6,Consumption,Consumption,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,16233.0,13575.0,Polish zloty,Year,,,,19445.0,38353340.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8513,8514,Poland,POL,PL,2007,32.2,1.23,5.28,20.400000000000002,7.6000000000000005,12.8,17.0,22.5,40.1,2.9,4.7,5.9,6.9,7.9,9.1,10.3,12.1,15.0,25.1,1.1,15.5,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,4150.0,3502.0,Euro,Year,,,,19445.0,38353340.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8514,8515,Poland,POL,PL,2007,31.6,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,21918.0,18534.0,"Local currency units, at current prices",Year,2.76795,,,19457.0,38329585.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8515,8516,Poland,POL,PL,2007,33.2,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.76795,,,19457.0,38329585.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8516,8517,Poland,POL,PL,2007,48.7,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.76795,,,19457.0,38329585.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8517,8518,Poland,POL,PL,2007,34.0,1.35,5.7700000000000005,19.45,7.17,12.280000000000001,16.64,22.54,41.37,2.75,4.42,5.62,6.66,7.72,8.92,10.34,12.200000000000001,15.05,26.32,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,7274.53,6040.6900000000005,US$2011PPP,Year,,,,19445.0,38353340.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8518,8519,Poland,POL,PL,2007,33.51,1.33,5.34,19.900000000000002,7.7700000000000005,12.13,16.35,22.23,41.53,3.2,4.5600000000000005,5.59,6.54,7.59,8.75,10.18,12.05,15.08,26.45,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5532.56,4506.31,US$2011PPP,Year,,,,19445.0,38353340.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8519,8520,Poland,POL,PL,2008,32.0,1.23,5.14,20.6,7.8,12.8,16.9,22.400000000000002,40.1,3.0,4.8,5.9,6.9,7.9,9.0,10.3,12.1,14.8,25.3,1.1,15.9,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,4940.0,4155.0,Euro,Year,,,,20269.0,38356784.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8520,8521,Poland,POL,PL,2008,30.8,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,24580.0,21191.0,"Local currency units, at current prices",Year,2.40924166666667,,,20286.0,38325689.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8521,8522,Poland,POL,PL,2008,32.5,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.40924166666667,,,20286.0,38325689.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8522,8523,Poland,POL,PL,2008,47.1,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.40924166666667,,,20286.0,38325689.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8523,8524,Poland,POL,PL,2008,33.480000000000004,1.32,5.59,19.72,7.32,12.4,16.75,22.59,40.93,2.81,4.51,5.69,6.71,7.7700000000000005,8.99,10.39,12.200000000000001,14.870000000000001,26.060000000000002,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,7843.9800000000005,6570.71,US$2011PPP,Year,,,,20269.0,38356784.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8524,8525,Poland,POL,PL,2008,33.72,1.35,5.39,19.86,7.75,12.11,16.31,22.09,41.75,3.2,4.55,5.5600000000000005,6.54,7.58,8.72,10.120000000000001,11.97,15.030000000000001,26.72,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5928.34,4812.5,US$2011PPP,Year,,,,20269.0,38356784.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8525,8526,Poland,POL,PL,2009,31.400000000000002,1.19,4.94,20.900000000000002,8.0,12.9,17.0,22.6,39.5,3.1,4.8,6.0,6.9,8.0,9.1,10.4,12.1,14.700000000000001,24.8,1.2,15.700000000000001,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5984.0,5097.0,Euro,Year,,,,20843.0,38351924.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8526,8527,Poland,POL,PL,2009,30.3,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,25864.0,22649.0,"Local currency units, at current prices",Year,3.12014166666667,,,20858.0,38324870.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8527,8528,Poland,POL,PL,2009,31.900000000000002,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.12014166666667,,,20858.0,38324870.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8528,8529,Poland,POL,PL,2009,46.6,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.12014166666667,,,20858.0,38324870.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8529,8530,Poland,POL,PL,2009,33.35,1.31,5.62,19.71,7.2700000000000005,12.44,16.85,22.56,40.87,2.8000000000000003,4.47,5.67,6.7700000000000005,7.83,9.02,10.38,12.18,15.08,25.79,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,7977.12,6724.07,US$2011PPP,Year,,,,20843.0,38351924.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8530,8531,Poland,POL,PL,2009,33.58,1.33,5.32,19.95,7.83,12.120000000000001,16.25,22.14,41.65,3.24,4.59,5.59,6.53,7.55,8.700000000000001,10.11,12.030000000000001,15.07,26.580000000000002,,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,6035.41,4888.36,US$2011PPP,Year,,,,20843.0,38351924.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
8531,8532,Poland,POL,PL,2010,34.6,1.4,5.97,19.13,7.0,12.13,16.59,22.47,41.8,2.63,4.37,5.53,6.6,7.69,8.91,10.33,12.15,15.07,26.73,0.96,16.96,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,14368.0,11940.0,Polish zloty,Year,,,,21608.0,38329784.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8532,8533,Poland,POL,PL,2010,31.3,1.19,4.94,21.0,8.01,12.99,17.06,22.37,39.57,3.07,4.95,6.0,6.99,7.99,9.07,10.34,12.03,14.66,24.91,1.12,15.63,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,25134.0,21400.0,Polish zloty,Year,,,,21608.0,38329784.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8533,8534,Poland,POL,PL,2010,33.9,1.35,5.44,19.7,7.69,12.01,16.24,22.2,41.86,3.15,4.54,5.52,6.49,7.53,8.71,10.15,12.05,15.2,26.66,1.32,16.8,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,11348.0,9182.0,Polish zloty,Year,,,,21608.0,38329784.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8534,8535,Poland,POL,PL,2010,30.1,1.12,4.45,21.84,8.79,13.05,16.87,22.19,39.1,3.67,5.12,6.07,6.98,7.92,8.95,10.24,11.95,14.68,24.42,1.57,15.13,Consumption,Consumption,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,19786.0,16630.0,Polish zloty,Year,,,,21608.0,38329784.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
8535,8536,Poland,POL,PL,2010,31.1,1.16,4.96,20.900000000000002,7.9,13.0,17.2,22.7,39.2,3.1,4.8,6.0,7.0,8.1,9.200000000000001,10.5,12.200000000000001,14.9,24.3,1.1,15.0,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,5116.0,4405.0,Euro,Year,,,,21608.0,38329784.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
8536,8537,Poland,POL,PL,2010,30.5,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,27150.0,23786.0,"Local currency units, at current prices",Year,3.0153,,,21611.0,38323402.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
8537,8538,Poland,POL,PL,2010,32.0,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Eastern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,3.0153,,,21611.0,38323402.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
