"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Malawi","MWI",2025,3.38,0.35,32.63,34.65,14.9,67.3,63.69,64.92,64.88,2.96,62.93,0.79,56.52,74.08,77.86,52.67,74.32,38.55,0.01,0.01,32,0.16,3,0.01,61.43,65.66,81.55,50.03,58.08,77.26,74.42,53.18,50.66,71.8,75.09,34.61,75.21,0.01,62.19,0.01,61.07,52.31,85.66,71.77,66.12,75.64,80.14,68.45,40.53,45.13,35399.55,46.13,0.19174,36.6,4212.3,30.6,0.02282,37.93,298.19,37.13,0.00162,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.21,85533.92,28.46,0.46329,35.18,76866.31,28.78,0.41634,35.5,61632.01,30.7,0.33382,40.95,6496.11,37.77,0.03519,0.01,0,0.01,0,0.01,0,0.01,0,53.5,1391111.99,72.44,7.53485,42.14,90871.29,44.3,0.4922,0.01,0,0.01,0,0.01,0,0.01,0,62.58,67.35,60.3,11.11,68.72,5.24,62.73,11.5,81.55,1777.27,81.55,-129.21,57.41,192.47,43.59,7.12,56.97,71.87,59.21,49.24,79.33,15.6,75.24,0.3,76.06,0.8,72.82,611.24,51.15,19.9,55.3,120,52.8,58.8,48.6,345.79,71.8,78.28,72.3,73.66,23.6,4.62,75.09,0.43012,39.12,51471,30.62,0.24,70.42,660018,80.33,3.13,0.01,0,0.01,0,80.51,5969.88,40.78,20073.55,64.11,26441.27,74.49,2865.65,63.36,695117.4,61.04,4.262,0.01,0,0.01,0,58.17,-0.60281,64.11,-0.85951,54.22,-0.23562,50.46,-0.1555,93.27,5.4,78.68,50.7,65.76,90.72,78.34,0.12,70.86,380.67,61.7,38.3,76.25,0.09,89.84,18,63.18,83.14,55.18,1.03,100,0,93.27,2.85,73.35,2406.64,65.09,3661.79,67.18,6545.88,35.67,91,35.52,91,52.55,65,72.3,523.83,76.4,30.6
"Malaysia","MYS",2025,14.28,8.64,23.61,16.46,20.53,38.95,40.42,4.91,35.75,3.06,55.57,4.61,40.57,46.29,52.78,26.61,42.07,1.76,48.4,41.82,43.1,0.15,2.51,62.25,42.06,48.26,38.99,33.72,32.89,0.62,40.04,0.71,50.63,27.18,33.19,49.13,58.19,0.01,37.91,0.56,37.57,43.82,48.35,49.17,41.73,46.68,59.67,44.24,16,30.88,5721.84,24.73,0.0166,21.76,273.27,17.63,0.00079,0.01,0,0.01,0,58.1,2650.05,44.19,0.00769,55.74,929.83,43.73,0.0027,51.58,249.51,39.82,0.00072,43.05,5110.46,38.2,0.01483,46.61,4859.27,39.23,0.0141,45.89,1612.39,38.79,0.00468,49.44,295858.04,37.79,0.85857,49.02,244416.36,37.13,0.70929,49.02,174354.83,38.45,0.50597,37.65,3284.48,35.08,0.00953,0.01,0,0.01,0,0.01,0,0.01,0,58.82,2284690.33,49.81,6.63009,32.21,25652.29,26.61,0.07444,0.01,0,0.01,0,68.47,2790631.61,56.6,8.09831,43.1,76.66,41.04,14.21,43.72,10.75,53.27,12.93,39.7,35359.32,38.3,8743.58,41.04,0.41,27.7,-723.51,31.23,97.16,34.63,96,0.01,100,38.66,28.35,48.84,130.39,32.82,1426.28,0.01,2.5,49.88,125,53.51,58.86,47.9,339.14,27.18,42.33,46.26,31.72,50.23,10.61,33.19,0.12135,56.05,350988,43.06,1,60.67,205623,55.81,0.59,0.01,0,0.01,0,50.7,152.06,68.32,33604.46,48.37,7442.56,56.9,1720.36,43.63,72286,32.94,0.222,31.65,0.2,0.01,0,42.08,0.29562,33.54,0.87537,48.37,0.16851,39.7,0.57192,46.97,234.1,49.77,405.4,52.56,201,46,305,42.84,21.13,40.65,8.1,43.64,225.98,38.3,86.3,60.85,85.59,58.96,0.7,71.41,0.04,50.46,41.26,47.44,73.35,43.1,1117.77,42.34,386.1,17.47,97,18.69,97,12.54,96,41.31,7006.67,42.84,2.8
"Maldives","MDV",2025,1.04,0.11,9.82,9.86,9.93,9.66,45.26,12.67,32.44,0.12,41.78,0.46,48.15,44.22,42.35,0.63,33.79,0.01,39.25,0.01,0.01,0.01,0.01,40.8,36.99,57.66,49.2,40,16.68,0.84,39.08,47.11,64.32,14.41,36.82,0.01,19.35,0.01,21.33,0.01,51.5,45.01,46.21,43.64,42.88,42.36,42.34,39.26,0.01,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.89,59.31,50.4,0.01675,34.91,42.95,53.67,0.01213,31.14,4.33,44.59,0.00122,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.09,31823.21,57.21,8.98654,34.24,81.04,39.97,14.45,57.16,7.76,58.17,12.18,46.26,21841.55,52.33,2896.48,72.3,441.23,22.13,-2202.14,18.18,99.56,15.31,99.7,0.01,100,71.34,0.47,45.54,187.26,33.54,1416.01,35.46,8.73,62.58,111.53,73.35,66.56,56.41,481,14.41,32.27,40.78,26.52,34.58,5.75,36.82,0.15153,0.01,0,0.01,0,18.4,54,20.35,0.01,0.01,0,0.01,0,21.32,6.14,67.18,32712.31,41.04,4333.65,51.86,1446.73,16.05,264,28.36,0.126,0.01,0,0.01,0,52.8,-0.39694,50.23,-0.12797,42.08,0.53012,48.14,-0.0786,47.9,202.48,44.58,506.78,38.87,395.95,49,143.54,49.54,56.69,37.12,5.7,51.2,32.95,26.09,110.67,56.9,90.38,39.7,6.66,41.12,1.83,46.49,49.95,48.84,83.72,26.65,360,46.49,652.89,0.01,99,0.01,99,0.01,99,38.87,8653.53,29.37,1.5
"Mali","MLI",2025,2.24,0.08,62.53,58.61,64.25,64.92,75.61,53.41,67.3,36.85,69.08,45.89,71.98,80.28,72.84,70.09,53.59,0.01,0.01,0.01,60.5,0.01,2.84,0.01,87.84,93.27,74.59,53.49,53.86,62.62,57.59,41.91,45.05,84.04,80.51,35.89,24.3,57.37,34.47,61.1,66.49,77.92,77.39,87.32,76.57,73.93,71.76,84.61,58.06,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.6,671649.68,63.4,2.88637,57.6,558292.18,62.67,2.39923,59.36,383654.63,62.67,1.64873,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.49,1712645.87,65.98,7.35999,39.3,59910.18,37.36,0.25746,0.01,0,0.01,0,0.01,0,0.01,0,82.72,60.44,93.27,9.3,93.27,1.63,93.27,7.04,76.4,2533.66,72.82,258.4,55.67,161.12,51.4,99.69,49.98,83.65,58.05,50.21,51.26,54.5,76.49,0.26,65.42,7.76,50.7,1122.54,37.3,9.6,47.08,127,45.78,56.13,44.33,297.4,84.04,95.56,85.59,90.86,24.59,4.7,80.51,0.45368,40.61,65076,31.72,0.27,29.01,1255,20.35,0.01,57.14,183869,57.6,0.77,62.58,534.37,46.73,22468.1,77.87,42832.96,100,3629.01,45.03,91833.2,26.39,0.074,60.51,557.8,61.7,0.002626,63.18,-0.86183,69.97,-1.1386,93.27,-2.72914,65.09,-0.97765,69.97,18.8,85.59,26.8,100,17.7,76.25,0.15,72.82,440.22,80.51,91.3,73.46,0.16,68.32,32.8,80.51,57.53,48.37,2.68,100,0,76.4,6.63,77.11,2689.3,87.45,6789.24,89.84,21254.42,54.56,77,61.91,68,57.95,59,73.35,509.6,39.15,2.5
"Malta","MLT",2025,1.04,0.15,7.21,5.9,2.07,30.73,29.31,1.51,35.2,0.16,28.64,0.01,38.23,23.09,35.43,21.61,37.91,0.14,38.93,0.01,0.01,0.01,0.01,31.58,21.45,36.48,30.19,31.25,0.29,0.85,30.65,0.68,29.95,38.01,38.3,41.76,0.01,0.01,0.01,0.01,42.36,34.51,18.05,28.14,24.24,29.65,42.34,34.45,13.56,19.98,445.96,40,0.10707,0.01,0,0.01,0,0.01,0,0.01,0,33.31,151.03,57.66,0.03626,29.42,7.19,39.49,0.00173,32.5,7.19,47.99,0.00173,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.75,10142.55,43.83,2.4351,23.6,83.3,19.49,17.39,35.57,12.21,37.42,15.86,31.28,54963.48,29.14,15140.56,32.07,0,30.46,-527.43,0.01,100,8.15,99.96,0.01,100,72.22,0.44,25.51,426.96,36.82,1355.6,0.01,2.5,45.78,129,31.28,46.55,28.68,162.52,38.01,49.15,17.28,19.62,67.55,29.53,38.3,0.17675,31.09,13402,56.1,2.42,0.01,0,0.01,0,0.01,0,0.01,0,41.57,70.23,24.91,11394.77,24.91,259.25,26.09,423.36,0.01,0,0.01,0,0.01,0,0.01,0,44.58,0.10975,40.25,0.39734,33.19,0.85812,35.89,0.70233,10.16,785.5,32.07,824.4,30.46,530.72,25.99,6052.74,15.96,2.89,36.82,5.5,27.22,2094.11,22.89,115.23,41.83,100.52,66.11,0.23,38.81,4.57,29.59,78.62,30.46,8.89,35.57,642.23,37.72,188.06,12.2,98,12.46,98,16.39,95,34.58,11822.57,41.57,2.7
"Marshall Islands","MHL",2025,2.52,0.5,12.75,8.28,5.27,47.5,55.66,19.86,58.95,0.01,59.71,0.07,44.27,47.2,34.05,53.49,58.86,0.01,44.16,28.61,0.01,0.15,0.01,39.23,68.13,30.75,61.09,74.98,49.09,0.95,72.33,46.12,54,60.03,63.18,0.01,0.01,0.01,0.49,0.01,49.48,39.61,48.46,39.69,54.67,41.82,27.73,58.1,49.25,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.07,32.45,71.8,0.14453,31.06,10.86,67.96,0.04839,30.69,4.3,63.6,0.01914,23.83,45.97,60.96,0.20475,19.41,3.44,39.68,0.01533,20.47,0.04,23.95,0.00018,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.27,23.49,41.16,0.10464,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.72,8295.11,70.87,36.94747,64.43,66.95,72.05,10.28,28.2,12.82,33.54,16.39,57.92,8999.1,64.43,776.91,89.84,4060.83,62.58,541.44,49.6,85.06,48.58,81.46,0.01,100,89.33,0.03,61.13,23.5,85.59,386.78,38.05,10.04,55.91,119.47,48.14,57.61,60.57,630.84,60.03,64.17,60.57,56.98,42.08,7.19,63.18,0.3857,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,48.37,129.42,84.04,42183.58,51.86,11444.39,60.3,1954.4,24.31,3906.4,0.01,0,0.01,0,0.01,0,47.2,-0.06162,51.86,-0.21486,43.35,0.41878,36.2,0.677,53.27,127.67,44.09,524.29,39.43,385.36,39.96,860.52,50.93,62.48,58.69,28.2,39.04,393.74,42.84,79.24,43.72,99.99,20.45,110.07,23.01,38.89,45.3,53.51,57.66,471.06,60.85,3018.63,55.91,1844.18,45.1,85,46.89,84,56.5,61,61.7,1521.58,56.16,4.6
"Mauritania","MRT",2025,9.06,2.91,28.18,29.16,13.24,57.96,62.81,52.53,60.41,2.36,44.82,0.58,60.86,65.73,69.28,55.75,50.41,0.11,1.87,32.25,40.28,0.01,37.49,17.48,64.61,74.67,57.94,55.67,54.67,59.44,60.1,38.98,39.29,78.68,71.32,49.58,26.47,0.01,33.55,0.01,61.85,59.89,64.6,64.72,67.91,68.43,70.15,63.93,48.61,13.86,22.25,16.25,5e-04,0.01,0,0.01,0,0.01,0,0.01,0,26.47,48.53,26.06,0.00109,26.24,2.3,23.99,5e-05,0.01,0,0.01,0,31.62,454.52,34.44,0.01017,30.17,226.3,33.31,0.00506,30.89,77.97,33.29,0.00174,31.33,63210.91,49.86,1.41432,32.29,56651.83,50.72,1.26757,32.93,41557.9,50.72,0.92984,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.91,282436.48,44.92,6.31943,34.74,32716.41,48.53,0.73202,32.02,0.9,32.78,2e-05,17.48,2753.48,17.48,0.06161,60.57,68.48,68.92,10.45,70.86,4.75,78.68,8.05,60.3,6951.81,55.67,2110.7,60.03,222.36,51.63,101.76,52.83,77.81,56.57,55.93,58.47,50.3,60.42,2.46,69.97,2.85,51.63,1099.34,36.56,9.3,41.57,132,39.43,52.14,39.15,238.12,78.68,86.05,78.68,80.07,35.57,5.98,71.32,0.41801,46.19,108199,53.21,2.15,28.34,1101,24.73,0.02,0.01,0,0.01,0,24.91,8.52,38.3,19353.24,57.66,16923.79,73.35,2833.36,30.73,11221.6,36.62,0.382,0.01,0,0.01,0,62.28,-0.82265,61.42,-0.7636,60.3,-0.50342,59.49,-0.63914,65.42,26.1,63.8,160.9,70.86,67.45,59.11,7.87,75.09,463.83,61.42,37.8,57.32,5.56,71.8,29.97,77.87,63.32,65.42,0.25,71.41,0.04,73.91,8.08,64.11,1206.7,61.99,3126.18,65.76,5535.54,38.05,90,37.6,90,80.3,24,61.13,1629.64,41.57,2.7
"Mauritius","MUS",2025,3.48,0.73,16.55,11.65,9.9,39.28,42.25,4.86,36.49,0.48,59.68,0.53,36.56,50.07,46.9,29.31,44.09,0.01,2.38,1.49,0.01,74.36,0.17,23.82,44.16,45.69,43.08,36.67,0.61,0.81,31.87,35.51,46.96,23.6,43.84,0.32,35.63,0.01,28.08,0.01,38.29,34.91,51.04,46.82,52.52,46.41,47.39,42.61,20.16,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.78,382.06,54.76,0.03034,27.42,3.09,29.59,0.00025,0.01,0,0.01,0,18.01,0.79,17.98,6e-05,18.31,0.77,18.68,6e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.03,46586.11,100,3.7,58.89,8812.75,81.75,0.69993,68.81,3690.83,100,0.29314,25.48,96933.37,88.7,7.69872,0.01,0,0.01,0,0.01,0,0.01,0,20.68,6712.27,27.44,0.53311,47.2,74.93,41.31,14.2,47.9,9.99,43.59,14.61,42.34,30227.82,43.84,5380.93,55.42,156.8,24.27,-1162.63,0.01,100,37.72,94.59,0.01,100,65.69,1.27,40.78,272,24.91,1665.29,28.28,5.9,44.58,130,47.67,57.47,46.26,316,23.6,39.02,22.89,21.03,58.43,17.99,43.84,0.25321,10.52,13,0.01,0,30.36,2347,41.81,0.19,0.01,0,0.01,0,54.22,231.33,69.97,34796.7,70.86,35509.78,47.2,1259.03,36.06,20527.8,21.86,0.042,0.01,0,0.01,0,40.51,0.4532,36.2,0.71014,34.91,0.77542,34.91,0.80527,52.1,143.6,50,404.8,40.51,371,54.11,35.06,55.42,84.36,49.77,15.2,52.41,25.23,38.87,84.03,49.07,96.02,42.34,4.67,51,0.68,49.3,44.2,44.33,42.33,37.72,756.44,46.26,629.57,22.07,96,18.69,97,19.87,94,40.78,7042.4,47.67,3.5
"Mexico","MEX",2025,38.96,50.08,30.31,44.39,12.53,50.07,47.47,28.04,57.34,45.61,49.49,0.64,59.89,51.38,55.39,45.52,49.78,50.99,45.37,37.05,52.3,74.21,53,44.8,43.65,47.42,44.93,54.58,25.67,21.9,49.08,22.4,83.91,37.42,60.03,46.86,49.2,41.15,40.65,0.01,58.14,61.7,49.1,57.44,48.09,49.87,61.51,45.66,45.39,68.8,280487.91,46.54,0.20007,62.02,69837.99,36.8,0.04981,58.74,4532.13,40.95,0.00323,61.4,3339.4,31.86,0.00238,57.51,1390.11,37.06,0.00099,57.94,693.59,36.1,0.00049,45.54,7569.88,30.51,0.0054,46.07,4717.26,30.17,0.00336,44.77,1256.74,29.91,9e-04,66.67,1530423.32,42.91,1.09162,66.67,1240778.89,41.86,0.88502,64.96,788928.08,39.45,0.56273,78.57,2188886.62,65.03,1.56129,77.46,530417.3,74.11,0.37834,75.47,71562.73,75.47,0.05104,78.24,10094542.83,60.29,7.20023,68.27,470790.33,39.3,0.3358,44.78,2687.9,39.11,0.00192,61.27,1036942.14,32.75,0.73963,46.73,75.07,40.78,14.22,50.58,9.22,44.45,14.51,44.09,24171.26,45.78,4869.49,43.35,7.9,68.72,902.88,16.62,99.71,39.65,92.52,23.03,99.7,20.83,117.3,44.82,205.03,53.74,1079.08,15.12,3.1,33.19,137,100,74.88,70.41,1369.24,37.42,49.04,50,37.14,52.33,11.9,60.03,0.37108,63.55,594501,34.55,0.46,59.21,195864,40.88,0.15,43.19,11041,39.2,0.01,51.4,170.79,62.58,29286.1,54.46,14803.94,34.24,694.62,52.5,246746.8,31.47,0.186,0.01,0,0.01,0,65.76,-1.02058,51.4,-0.19836,62.28,-0.63076,61.13,-0.80639,45.06,258.8,53.51,302.8,64.43,102,51.2,66.36,50,59.13,46.26,12.5,51.92,28.81,55.42,53.69,43.1,100.17,49.3,2.08,100,0,47.2,46.41,49.77,90.19,39.15,841.19,48.84,851.19,45.1,85,44.46,85,46.65,74,43.35,6011.75,57.16,4.7
"Monaco","MCO",2025,0.18,0.02,1.55,1.75,0.42,5.05,3.36,0.24,48.6,0.11,3.8,0.01,18.51,0.39,1.68,2.08,36.84,1.84,0.01,0.01,0.01,0.01,0.01,0.01,0.01,21.27,18.79,31.78,0.01,0.93,0.75,0.49,33.06,91.37,38.01,14.08,0.01,0.01,0.01,0.01,17.86,19.19,0.26,0.01,22.75,0.11,25.67,27.07,0.16,14.68,54.72,49.05,0.20963,16.04,10.55,33.83,0.0404,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,86.37,0.01,18.87,20.45,13.35,22.13,18.69,15.96,89528.84,22.13,22650.39,58.43,207.23,17.28,-3421.85,0.01,100,0.01,100,0.01,100,87.07,0.04,0.01,559.61,55.67,1040.61,0.01,2.5,23.6,144.21,32.26,46.72,33.89,190.34,91.37,98.16,39.29,26.12,100,72.04,38.01,0.16792,11.35,17,17.47,0.04,0.01,0,0.01,0,0.01,0,0.01,0,39.43,53.63,19.49,11133.49,27.18,302.94,0.01,341.32,0.01,0,0.01,0,0.01,0,0.01,0,18.45,1.99417,17.28,1.69363,17.28,1.26742,21.32,1.64495,6.73,833.84,0.01,2111.08,0.01,1558.78,0.01,22168.71,21.32,3.42,24.27,2.7,0.01,34810.69,14.41,126.96,0.01,141.87,28.2,25.32,16.71,105.4,35.89,72.12,30.03,8.75,33.89,589.05,19.49,62.06,0.01,99,0.01,99,42.17,80,26.65,15837.81,50.93,3.95
"Mongolia","MNG",2025,1.96,0.21,18.35,12.69,11.29,43.16,51.48,5.71,48.83,0.5,45.93,0.76,50.23,37.67,49.11,30.19,54.21,27.11,0.01,0.01,28.43,0.01,2.13,0.01,53.62,46.84,46.93,59.58,51.6,0.79,40.7,0.64,46.73,57.16,43.59,0.36,34.68,0.01,57.53,0.01,55.91,45.12,37.89,29.38,48.02,59.91,40.26,52.72,17.29,27.7,2771.72,37.15,0.08765,22.45,311.77,26.41,0.00986,25.47,0.41,25.56,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.13,37466.99,44.36,1.18488,23.55,15054.06,31.65,0.47608,21.16,8187.5,26.84,0.25893,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.29,234918.84,68.86,7.42923,18.93,1241.71,22.11,0.03927,0.01,0,0.01,0,0.01,0,0.01,0,54.22,71.73,53.03,12,49.77,9.42,44.09,14.52,51.4,16030.21,42.84,6024.51,63.49,272.2,55.91,259.31,50.38,83.51,52.85,69.96,0.01,100,62.86,1.78,47.9,143.34,34.58,1390.35,0.01,2.5,41.57,132,46.26,56.48,47.2,327,57.16,60,58.96,52.22,44.33,7.78,43.59,0.24802,13.17,32,0.01,0,32.4,3855,37.13,0.11,0.01,0,0.01,0,27.7,11.64,60.85,28098.46,45.78,6782.13,57.66,1772.46,51.63,212390.2,64.11,6.138,0.01,0,0.01,0,55.18,-0.4926,56.65,-0.47154,39.43,0.59267,51.63,-0.18448,30.88,413,46.49,462.5,12.55,1055,68.79,0.46,47.44,39.49,48.6,13.6,71.28,0.24,57.66,47.66,52.33,94.88,26.65,41.89,63.48,0.16,38.58,65.31,51.4,128.23,53.51,1980.67,53.27,1317.79,22.07,96,18.69,97,12.54,96,46.73,4559.85,62.88,6.5
"Montenegro","MNE",2025,2.86,0.83,9.87,9.17,2.45,42.81,48.37,1.61,39.55,0.58,36.34,0.01,42.88,34.39,42.75,38.52,47.63,2.37,0.12,1.82,13.2,0.01,0.17,23.11,44.48,35.72,43.16,79.8,27.48,0.86,0.6,0.47,32.53,50.81,37.42,54.12,0.36,0.01,0.01,0.01,42.21,43.57,42.14,36.14,26.7,35.47,51.53,29.41,50.46,28.02,2943.65,64.56,0.48402,24.19,413.74,40.33,0.06803,0.01,0,0.01,0,17.25,1.72,20.37,0.00028,0.01,0,0.01,0,0.01,0,0.01,0,22.74,27.16,29.75,0.00447,20.88,6.68,25.84,0.0011,0.01,0,0.01,0,11.95,382.2,15.26,0.06284,11.95,322.34,14.46,0.053,11.95,208.94,14.06,0.03436,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.44,46828.82,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,18.57,3457.73,28.76,0.56855,42.34,77.09,46.73,13.29,31.28,12.62,40.78,15.08,41.57,31270.85,44.82,5025.42,72.82,459.74,87.45,2715.52,24.54,98.86,30.77,97.81,0.01,100,73.12,0.39,35.57,329.45,0.01,2126.01,0.01,2.5,22.13,145,30.03,46.28,35.24,200.81,50.81,55.77,44.09,28.56,66.11,27.21,37.42,0.16243,38.23,41557,76.62,6.74,13.16,1,0.01,0,0.01,0,0.01,0,29.14,14.68,44.33,21412.31,34.24,841.56,39.43,902.43,0.01,0,0.01,0,0.01,0,0.01,0,42.59,0.26875,41.83,0.35445,42.59,0.4636,44.58,0.26604,43.84,278.3,40.51,608,37.72,406.07,34.62,3202.61,31.68,6.17,22.51,2.6,35,995.15,27.7,109.64,46.02,98.5,70.86,0.14,43.21,1.46,44.7,55.17,14.41,4.13,56.41,2349.1,31.28,131.05,51.44,81,49.8,81,50.16,69,42.59,6078.06,53.27,4.2
