"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Serbia","SRB",2023,1.75,0.17,17.92,14.15,9.57,42.49,49.5,12.25,45.62,0.53,38.65,0.48,50.2,36.37,40.21,37.38,51.05,44.74,0.01,0.01,55.97,0.01,0.17,0.01,47.95,42.54,43.96,66.96,31.96,0.58,41.34,29.4,50.03,48.14,39.43,39.49,0.37,0.01,22.81,0.01,50.67,49.74,34.72,40.26,34.41,41.96,38.54,39.64,35.24,47.4,43704.18,69.84,0.62557,45.19,11937.82,50.47,0.17087,31.58,66.4,33.63,0.00095,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.62,241970.28,65.8,3.46348,46.62,201715.03,66.67,2.88728,47.01,146497.96,68.57,2.09692,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.2,517593.06,68.02,7.40865,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.59,74.19,53.98,10.65,39.43,11.37,45.9,14.4,44.09,20806.75,43.84,4593.86,58.69,182.88,76.4,1415.85,36.16,95.3,28.25,97.9,0.01,100,33.38,79.8,39.43,263.35,43.35,1243.94,15.32,3.3,56.41,118,38.58,51.47,64.87,240.44,48.14,53.82,24.27,21.95,73.91,31.87,39.43,0.21379,37.01,34133,42.14,0.48,13.63,1,0.01,0,0.01,0,0.01,0,34.58,29.33,42.84,21008.62,37.42,595.83,40.25,581.16,24.58,2800.6,21.16,0.04,0.01,0,0.01,0,54.94,-0.43726,46.73,0.04743,51.4,-0.13423,48.14,-0.09159,35.57,342.46,33.89,770.4,30.03,554.91,53.98,18.98,32.15,12,36.82,5.5,54.94,4.73,24.91,111.86,53.98,93.81,35.72,10.76,45.06,3.52,35.57,68.14,29.59,6.32,58.17,2412.02,36.2,196.53,34.39,92,33.37,92,38.15,84,42.34,4999.57,61.56,12
"Seychelles","SYC",2023,2.76,1.03,7.4,4.34,2.5,37.38,42.92,1.38,49.29,0.01,52.59,0.01,34.42,45.26,49.84,37.02,28.3,0.01,30.29,37.79,0.01,2.15,0.12,43.08,49.87,47.32,45.4,31.66,0.57,0.01,16.1,40.09,66.57,32.45,55.42,0.01,0.01,0.01,0.01,0.01,29.74,39.84,45.52,43.5,46.81,49.87,49.81,44.58,30.75,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.77,42.09,59.26,0.04567,21.62,0.2,28.56,0.00022,24.73,0.16,33.15,0.00017,26.38,102.36,49.74,0.11105,25.65,64.38,52.02,0.06985,28.09,46.37,59.26,0.05031,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.98,3.63,33.52,0.00394,32.25,0.5,35.54,0.00054,0.01,0,0.01,0,12.14,4436.67,30.15,4.81341,0.01,0,0.01,0,0.01,0,0.01,0,27.1,23258.97,68.47,25.23401,50.93,71.29,48.84,11.54,46.97,10.28,47.67,13.94,38.87,29803.48,53.03,2207.45,40.25,1.09,24.91,-855.76,32.77,96.71,0.01,100,0.01,100,0.01,100,25.51,415.89,10.16,1855.38,30.3,6.57,53.03,120.29,62.28,62.54,71.16,274.16,32.45,45.02,46.73,33.58,52.1,11.44,55.42,0.3589,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,48.37,135.45,64.76,29575.86,49.54,9397.81,49.3,900.05,0.01,0,0.01,0,0.01,0,0.01,0,26.09,1.63335,33.89,0.94159,36.82,0.76111,43.1,0.34135,51.16,155.54,40.51,592.01,39.7,366.07,47.67,113.78,45.4,53,48.26,13.9,46.97,53.24,44.58,72.96,59.22,88.6,51.2,1.84,38.01,8.42,63.49,14.72,50.93,144.44,38.01,736.25,45.78,788.48,29.61,94,28.83,94,34.05,86,39.15,6769.88,20.45,2.7
"Sierra Leone","SLE",2023,5.32,1.09,25.96,18.99,13.61,67.72,70.99,68.09,62.2,0.12,68.48,0.5,59.39,84.85,68.81,56.05,80.51,0.01,0.14,32.67,40.68,0.01,3.66,26.74,76.26,72.82,78.79,58.03,69.05,73.92,62.12,67.78,52.71,64.43,70.86,0.32,0.54,0.01,24.97,0.01,61.92,56.97,86.21,81.24,87.22,74.48,63.58,76.72,40.95,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.24,64.46,25.35,0.00095,0.01,0,0.01,0,0.01,0,0.01,0,33.57,776.18,35.67,0.01147,34.53,506.85,35.77,0.00749,28.88,53.6,28.49,0.00079,33.25,82311.86,46.24,1.21589,34.53,74877.55,47.4,1.10607,35.83,62646.98,50.28,0.92541,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.03,521265.28,100,7.7,64.87,426738.95,89.99,6.30368,0.01,0,0.01,0,28.1,28533.53,25.44,0.42149,73.91,60.06,78.68,8.85,72.3,4.58,73.35,9.57,77.11,1753.53,80.51,5.31,66.11,305.77,50.93,98.17,61.36,63.77,77.7,16.51,68.04,26.2,80.31,0.8,65.76,5.33,58.69,977.02,63.76,27.4,72.05,104,49.07,57.11,56.62,188,64.43,74,65.42,68.54,32.26,5.46,70.86,0.42234,10.04,10,0.01,0,28.93,800,0.01,0,0.01,0,0.01,0,65.42,726.8,51.86,25282.65,85.59,51964.93,75.73,2202.2,26.86,4672.6,23.21,0.058,0.01,0,0.01,0,54.46,-0.43121,70.41,-1.11451,51.86,-0.16455,62.58,-0.81865,82.72,7,89.84,20.4,77.11,63.45,85.59,0.33,88.88,1120,85.59,104.7,87.45,0.01,69.54,31.43,67.93,81.04,48.51,2.61,68.72,0.41,77.11,7.69,71.8,3038.17,81.55,6242.72,77.11,11650.6,34.39,92,37.85,90,52.76,67,85.59,197.57,75.73,27.2
"Singapore","SGP",2023,0.63,0.15,2.61,2.71,0.83,7.92,8.72,0.2,18.25,0.12,38.34,0.01,1.99,29.01,35.44,22.22,0.63,0.01,0.13,1.77,0.01,0.01,0.15,43.63,24.76,32.71,0.26,27.46,0.01,0.01,29.95,0.58,24.42,14.41,17.28,17.09,0.01,0.01,0.01,0.01,0.35,11.29,38.61,37.46,16.88,38.41,32.7,18.23,27.09,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.66,24.11,23.93,0.00054,0.01,0,0.01,0,0.01,0,0.01,0,23.46,38.41,23.09,0.00085,23.44,38.41,23.81,0.00085,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.59,238225.14,34.62,5.30213,0.01,0,0.01,0,0.01,0,0.01,0,42.28,123746.97,45.02,2.75421,22.13,82.75,27.7,16.08,35.89,11.92,29.81,16.52,0.01,102451.01,6.73,51529.21,31.08,0,24.27,-885.82,0.01,100,0.01,100,0.01,100,0.01,100,38.01,278,23.6,1588.08,0.01,2.5,33.89,135.43,22.13,42.84,26.95,80.22,14.41,35.35,0.01,16.23,59.75,19.12,17.28,0.03753,20.05,1109,14.56,0.02,0.01,0,0.01,0,0.01,0,0.01,0,45.54,94.43,44.58,22468.26,28.68,240.33,37.12,541.26,0.01,0,0.01,0,0.01,0,0.01,0,12.55,2.17154,0.01,2.29149,10.16,1.49319,12.55,1.85771,43.1,260.47,34.58,753.28,46.73,281.58,30.03,3109.4,28.03,8,10.16,2.1,32.82,924.78,42.34,78.17,40.78,101.62,45.48,3.69,31.68,13.24,24.27,86.25,37.12,11.76,24.27,348.43,6.73,48.55,22.9,96,22.76,96,38.15,84,0.01,26998.01,39.97,6.1
"Slovakia","SVK",2023,0.95,0.1,9.02,4.59,4.08,39.25,39.77,4.07,2.59,0.15,32.4,0.06,39.96,28.33,45.61,26.51,50.01,1.83,0.01,0.01,41.42,0.01,0.15,0.01,43.14,34.01,38.28,44.53,22.81,0.01,34.74,34.56,0.01,38.58,45.06,33.23,0.01,0.01,0.37,0.01,40.81,39.12,29.1,29.06,26.9,41.1,50.61,39.28,17.89,27.05,2607.9,31.33,0.04786,20.7,187.45,21.54,0.00344,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.15,94825.78,54.43,1.74021,33.57,69219.24,51.16,1.27028,32.61,41499.52,45.85,0.76158,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.05,270434.37,31.55,4.96291,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.31,74.91,45.06,12.15,26.09,12.91,44.33,14.51,37.42,33478.78,39.15,6455.37,31.08,0,63.8,578.31,17.01,99.79,30.6,97.53,0.01,100,0.01,100,34.24,325.79,35.24,1351.57,19.36,3.8,61.7,115,0.01,37.57,0.01,60.16,38.58,49.5,32.45,23.74,66.46,25.76,45.06,0.27976,44.3,87875,24.93,0.07,0.01,0,0.01,0,0.01,0,0.01,0,21.32,6.49,38.87,19452.91,37.72,606.66,35.24,518.05,13.84,50,0.01,0,0.01,0,0.01,0,42.84,0.23521,38.87,0.52921,41.57,0.55958,36.82,0.70573,25.51,462.9,33.19,785,26.65,608.44,31.68,2613.12,19.42,5,37.27,5.6,32.45,1003.12,40.51,81.23,52.8,94.26,70.87,0.18,41.04,5.78,44.58,51.46,34.58,8.94,47.2,1207.19,37.12,206.21,18.51,97,18.19,97,17,96,40.25,6422.17,62.14,12.1
"Slovenia","SVN",2023,1.96,0.31,12.4,7.44,7.19,35.63,32.93,1.56,28.02,0.52,30.38,0.41,33.79,26.85,34.98,29.81,43.36,2.56,0.01,0.01,32.76,0.01,0.17,20.14,31.67,26.82,32.43,42.71,22.97,0.01,39.31,0.66,17.41,50.7,24.91,26.68,0.52,0.01,16.74,0.01,33.29,34.29,33.02,30.5,19.23,31.84,38.42,23.59,37.66,33.42,9343.88,60.89,0.42802,31.85,1926.46,43.27,0.08825,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.22,23806.81,42.56,1.09052,25.21,19629.74,42.21,0.89918,25.21,15497.07,44.73,0.70987,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.52,163696.71,71.06,7.49846,0.01,0,0.01,0,0.01,0,0.01,0,19.28,3979.63,21.03,0.18229,31.28,80.69,32.07,15.3,28.2,12.8,25.51,17.65,33.19,43342.79,31.68,11379.64,31.08,0,58.69,281.9,20.22,99.5,26.1,98.1,0.01,100,0.01,100,35.24,318.6,43.84,1236.8,0.01,2.5,43.84,127,17.28,41.09,17.55,73.02,50.7,55.5,31.68,23.62,74.49,31.88,24.91,0.08148,28.56,8560,24.93,0.07,26.56,500,0.01,0,0.01,0,0.01,0,24.91,12.7,34.58,16821.64,30.46,300.31,32.45,420.93,16.12,300,17.38,0.014,0.01,0,0.01,0,35.89,0.71923,30.88,1.1782,37.12,0.76004,31.68,1.03,38.01,327.9,28.68,1054,34.91,450.74,26.65,4283.26,25.65,7,14.41,2.2,27.7,1731.22,37.72,84.6,30.88,107.67,63.49,0.56,34.24,10.52,26.09,83.69,19.49,3.89,36.51,691,18.45,78.4,43.86,86,43.35,86,28.09,91,34.91,8941.59,53.86,8.8
"Solomon Islands","SLB",2023,14.82,9.62,22.82,17.82,12.32,54.15,60.35,58.33,60.4,0.14,60.45,0.68,48.78,56.35,52.54,58.96,51.27,54.1,61.33,36.93,0.01,2.43,55.49,46.28,54.7,65.79,68.97,53.44,61.03,46.39,69.82,58.55,58.62,65.76,57.16,0.01,0.39,0.68,46.56,0.01,49.74,47.84,62.76,53.62,53.17,58.71,47.01,67.45,51.54,29.93,4506.9,87.87,0.81633,36.22,3679.07,81.27,0.66639,42.98,743.61,75.39,0.13469,52.68,1361.96,75.61,0.24669,47.78,303.73,69.68,0.05501,53.23,284.54,75.39,0.05154,29.72,309.03,42.77,0.05597,31.73,301.53,49.49,0.05462,29.28,58.26,43.43,0.01055,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.61,3189.56,50.11,0.57772,32.78,1.85,33.86,0.00033,0.01,0,0.01,0,21.19,40374,64.41,7.31292,36.22,38212.02,100,6.92133,59.07,21982.3,100,3.98165,35.8,70870.93,59.83,12.83682,53.74,70.35,55.67,10.39,64.43,5.71,67.18,10.33,70.41,2677.88,67.55,485.3,69.12,428.14,41.31,-6.56,57.99,67.3,64.22,34.76,38.65,73.35,55.67,9.1,73.35,1.45,66.46,685.77,51.86,18.1,66.11,111,50.46,57.68,68.09,254.09,65.76,74.81,66.11,68.77,38.01,6.04,57.16,0.36801,0.01,0,0.01,0,14.97,11,0.01,0,0.01,0,46.76,0.14,43.35,77.43,77.87,38280.61,63.8,28060.81,61.99,1538.03,36.89,30200,58.76,4.37,0.01,0,0.01,0,48.14,-0.14098,51.4,-0.14532,43.35,0.49098,52.8,-0.35154,66.81,21.48,58.96,189.53,52.8,199.69,54.46,16.2,52.83,104,53.51,18.8,52.8,10.65,57.66,45.86,66.46,81.81,42.82,4.89,38.58,8.16,62.88,15.47,63.49,1454.93,80.51,6005.5,60.03,3378.55,42.27,87,46.04,84,70.36,40,72.3,489.87,36.36,5.5
"Somalia","SOM",2023,25.09,8.55,73.63,67.49,82.11,72.02,76.69,66.73,71.99,58.57,64.91,72.64,94.03,81.04,71.52,86.05,60.7,29.92,6.3,31.12,45.13,0.01,46.55,27.11,82.26,78.08,86.52,62.24,66.27,58.14,68.5,75.13,50.92,89.84,81.55,36.24,73.64,75.28,71.02,74.3,91.54,96.58,79.94,75.52,88.17,77.5,66,87.61,84.52,30.25,4569.04,30.48,0.04142,28.69,1237.11,27.45,0.01121,31.13,64.19,31.74,0.00058,24.36,25.93,19.47,0.00024,24.68,1.13,22.24,1e-05,23.91,0.05,0.01,0,32.78,600.62,30.9,0.00544,32.51,393.4,30.56,0.00357,31.7,86.91,28.49,0.00079,44.36,199737.7,54.93,1.81071,42.56,142488.4,51.6,1.29172,36.8,70897.34,42.91,0.64272,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,43.22,670101.43,42.77,6.07477,42.57,91807.8,50.07,0.83228,50.46,6544.41,51.17,0.05933,30.08,34454.54,24.44,0.31235,84.04,55.28,80.51,8.71,75.73,4.16,80.51,8.58,87.45,1241.93,85.59,-151.01,67.18,392.14,57.66,255.11,71.73,56.48,61.23,39.31,51.48,49.73,65.66,3.2,64.43,6.97,72.82,518.24,70.96,34.35,79.55,98.03,46.26,55.77,56.04,183.58,89.84,99.4,85.59,94.22,30.46,5.18,81.55,0.45063,38.5,35828,34.12,0.2,74.85,1151659,72.45,1.59,73.88,621371,76.7,3.22,56.65,256.93,47.9,23404.84,72.82,43941.05,89.84,2768.68,67.55,2354687.2,74.66,14.384,74.39,1987.6,74.22,0.012922,93.27,-1.77805,89.84,-2.05495,100,-2.68324,93.27,-2.27298,73.08,13.33,87.45,20.92,89.84,40.24,63.49,1.9,83.34,829,93.27,111.8,66.11,0.32,70.41,30.87,100,7.42,62.34,0.64,61.42,0.66,75.09,7.98,85.59,6615.62,87.45,8166.29,89.84,22610.47,83.41,42,78.67,47,92,4,84.04,203.66,43.84,6.8
"South Africa","ZAF",2023,9.14,3.13,26.7,29.12,12.83,50.97,49.84,36.91,62.98,2.64,68.45,0.8,50.31,52.51,53.42,50.04,49.53,11.32,37.71,0.03,23.58,0.15,3,21.44,63.39,43.99,50.69,43.65,43.8,31.61,31.57,42.46,94.87,45.06,58.43,46.84,39.16,0.01,63.54,0.01,47.18,53.65,51.76,49.4,56.62,52.75,54.09,58.4,42.88,64.43,183295.64,54.71,0.30594,58.03,42751.34,41.15,0.07136,25.05,0.3,0.01,0,47.69,851.92,27.13,0.00142,49.73,359.5,33.42,6e-04,43.36,53.42,30.82,9e-05,17.28,0.04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.29,70432.93,16.05,0.11756,32.93,65523.26,16.81,0.10936,34.86,52562.84,17.19,0.08773,29.91,632.96,31.48,0.00106,0.01,0,0.01,0,0.01,0,0.01,0,64.58,3776872.68,44.57,6.30396,56.62,303341.48,44.74,0.50631,0.01,0,0.01,0,27.44,26842.41,16.75,0.0448,67.55,62.34,59.49,10.05,39.43,11.37,49.07,13.64,49.54,14344.33,51.86,2366.8,45.54,36.28,41.83,-4.88,39.29,93.89,48.82,78.47,35.81,84.39,27.91,86.8,57.66,28.53,17.28,1689.24,31.96,6.9,56.41,118,100,74.65,90,817.62,45.06,53.01,52.56,43.87,47.9,9.14,58.43,0.37284,53.75,240077,40.81,0.41,53.33,61700,28.75,0.02,0.01,0,0.01,0,87.45,10908.39,93.27,43651.71,55.91,16224.67,48.14,866.69,69.4,2590097.2,58.17,4.31,0.01,0,0.01,0,46.02,0.0221,48.37,-0.01744,62.88,-0.70658,45.78,0.13061,57.92,80.9,46.26,457.15,50.46,233.21,48.37,95.85,53.66,119,59.75,32.8,48.14,48.19,65.42,35.38,46.61,99.22,52.65,1.6,54.46,1.44,55.18,24.7,61.99,1202.41,52.8,1728.79,60.85,3662.17,43.86,86,43.35,86,41.47,82,55.18,1914.61,44.45,6.9
"South Sudan","SSD",2023,4.25,0.25,72.19,73.2,68.79,74.71,71.26,79.67,71.71,72.42,71.27,66.09,67.96,72.48,77.05,69.18,78.22,44.03,0.01,0.01,52.8,0.01,2.67,0.01,80.17,79.97,80.26,50.11,84.88,77.26,87.02,70.59,66.25,79.55,69.97,69.58,74.28,73.49,72.17,60.53,66.57,69.38,69.97,60.04,90.62,78.13,75.98,83.16,57.55,43.69,31138.03,45.72,0.18567,42.99,8605.89,38.34,0.05131,46.14,1195.19,47.99,0.00713,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.93,449325.31,60.62,2.67917,51.6,309814.21,57.6,1.84732,46.24,137431.2,48.2,0.81946,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,47.14,909560.53,35.45,5.4234,45.19,116030.23,48.03,0.69185,0.01,0,0.01,0,0.01,0,0.01,0,85.59,54.98,75.09,8.98,63.96,5.73,100,5.54,82.72,1384.53,77.87,120.06,58.96,187.68,42.59,-1.25,91.08,40.95,79.11,15.84,100,7.24,59.69,6.14,75.73,0.92,100,126.72,64.62,27.73,77.11,100.44,61.13,61.61,71.79,277.83,79.55,90.7,80.51,85.27,31.68,5.43,69.97,0.41897,60.03,438201,80.65,5.76,68.98,596154,79.99,4.7,66.57,336694,81.14,4,68.32,982.58,60.3,28229.72,75.73,45371.1,82.72,2475.55,66.7,2307096.4,78.09,19.68,54.67,382.6,67.01,0.003568,64.11,-0.88172,69.12,-1.01043,72.82,-1.41627,66.11,-0.95636,69.54,17.54,70.41,70.24,61.13,121.23,58.96,4.05,100,1150,82.12,98.7,59.75,1.39,85.59,22.12,93.27,53.78,67.73,0.28,64.76,0.51,100,1.74,84.04,6164.24,82.72,6404.32,82.72,15189.66,57.39,74,57.95,71,57.3,58,87.45,166.24,69.97,17.6
"Spain","ESP",2023,9.64,7.77,11.97,6.97,7.38,33.35,30.81,1.32,32.21,2.71,4.65,0.4,36.07,27.89,31.74,26.81,43.6,31.46,38.79,36.92,43.37,0.01,2.41,36.17,19.49,32.98,35.07,39.97,12.78,0.01,39.28,0.6,28.15,42.84,27.7,50.48,39.3,0.01,15.74,0.01,34.54,37.67,31.96,34.71,19.55,29.12,34.59,22.58,31.83,44.4,33995.9,33.43,0.06494,34.01,2376.15,22.59,0.00454,30.22,34.48,28.14,7e-05,55.92,1584.82,33.74,0.00303,49.06,333.22,34.31,0.00064,37.83,26.31,28.36,5e-05,43.54,5294.31,34.04,0.01011,41.53,2357.37,32.51,0.0045,40.61,740.92,31.16,0.00142,52.98,391153.28,35.18,0.74715,52.98,319084.92,36.15,0.60949,52.98,224639.63,35.18,0.42909,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,64.07,3570332.42,53.6,6.8198,29.39,16569.04,19.65,0.03165,0.01,0,0.01,0,47.11,280610.33,27.77,0.536,19.49,83.01,19.49,17.11,44.82,10.61,24.27,17.92,34.58,40865.01,35.57,8858.35,31.08,0,51.4,105.22,12.1,99.93,13.49,99.9,0.01,100,0.01,100,33.19,345.71,46.49,1198.03,0.01,2.5,35.89,134,25.51,44.13,31.07,90.3,42.84,51.54,21.32,21.38,71.8,30.16,27.7,0.11293,59.52,400795,42.82,0.5,48.71,30789,31.7,0.03,0.01,0,0.01,0,54.94,235.66,0.01,5603.94,29.14,272.82,29.14,318.75,21.52,1914.6,11.51,0.002,0.01,0,0.01,0,35.57,0.74164,33.54,0.94727,41.04,0.57905,34.58,0.87587,26.09,457.7,39.15,630.6,44.33,307.18,27.18,4262.75,14.34,4,26.65,3,30.03,1452.79,38.58,84.2,21.32,113.87,64.52,0.51,37.12,8.96,17.28,93.61,22.89,4.86,23.6,318.33,21.32,89.51,34.39,92,33.37,92,28.09,91,37.42,8035.4,50.81,8.3
"Sri Lanka","LKA",2023,5.92,1.6,21.88,18.92,12.1,45.75,46.61,13.04,46.97,1.98,42.93,0.72,50.73,48.45,52.98,29.47,61.34,0.01,54.42,0.12,15.7,0.16,2.75,58.6,39.92,45.3,46.75,55.85,38.76,0.67,39.94,27.88,56.53,44.09,41.57,15.45,50.4,0.01,51.79,0.01,50.57,50.89,54.57,50.94,40.91,52.17,53.81,46.23,18.79,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,62.32,3901.82,50.98,0.01831,56.61,1320.8,47.94,0.0062,59.02,708.97,51.03,0.00333,18.38,1.65,17.61,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,18.31,7513.1,13.65,0.03526,17.94,5821.88,13.65,0.02732,17.94,3999.87,13.65,0.01877,46.58,26062.24,42.34,0.12232,0.01,0,0.01,0,0.01,0,0.01,0,48,943646.27,27.15,4.42889,55.95,299877.68,58.77,1.40744,0.01,0,0.01,0,64.51,1369343.25,53.24,6.42685,38.58,76.4,41.31,12.9,43.47,10.83,47.2,14.14,49.3,14368.43,44.33,4448.99,44.58,25.46,69.97,986.94,41.54,92.23,36.17,93.65,0.01,100,45.11,32.2,48.6,116.72,32.82,1388.52,16.26,3.4,47.79,124,53.98,59.13,59.19,204.08,44.09,52.37,47.67,35.37,58.17,17,41.57,0.23918,20.8,1185,11.48,0.01,41.43,10900,61.31,0.55,0.01,0,0.01,0,22.13,7.9,59.75,27850.35,51.16,10472.82,50.23,908.35,52.88,344019,50.72,2.392,0.01,0,0.01,0,51.63,-0.33456,49.54,-0.08303,55.42,-0.31793,46.73,0.03846,53.74,119.2,55.42,243.9,42.84,328.74,60.57,3.28,41.44,36,40.38,6.7,61.85,0.89,53.27,55.52,43.1,100.96,46.76,3.02,58.3,0.83,57.16,21.61,47.9,90.8,48.14,1292.85,42.84,498.74,22.9,96,22.76,96,12.72,97,46.73,3849.41,80.51,46.4
