"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Mauritania","MRT",2024,9.32,2.91,29.85,29.75,14.55,61.47,63.71,48.65,57.27,2.93,44.82,0.76,60.58,66.94,68.99,60.08,56.03,0.11,1.87,32.25,40.28,0.01,37.49,17.48,70.31,74.67,57.68,54.39,54.67,47.2,58.15,37.33,39.15,71.8,66.81,49.66,50.4,0.01,57.27,0.01,61.27,59.89,67.38,64.94,68.55,68.23,69.75,63.93,56.47,13.86,22.25,16.25,5e-04,0.01,0,0.01,0,0.01,0,0.01,0,26.47,48.53,26.06,0.00109,26.24,2.3,23.99,5e-05,0.01,0,0.01,0,31.62,454.52,34.44,0.01017,30.17,226.3,33.31,0.00506,30.89,77.97,33.29,0.00174,31.33,63210.91,49.86,1.41432,32.29,56651.83,50.72,1.26757,32.93,41557.9,50.72,0.92984,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.91,282436.48,44.92,6.31943,34.74,32716.41,48.53,0.73202,32.02,0.9,32.78,2e-05,17.48,2753.48,17.48,0.06161,64.11,64.36,77.11,8.94,70.86,4.75,78.68,8.05,60.3,6258.45,55.18,1992.43,60.57,210.95,48.84,55.64,52.83,77.81,56.57,55.93,55,47.7,40.5,48.9,67.93,2.94,49.77,1131.2,36.2,8.7,38.49,132,39.43,52.14,38.87,238.12,71.8,81.25,72.3,75.41,36.2,5.84,66.81,0.40828,46.19,108199,53.39,2.25,46.42,23284,54.72,0.49,0.01,0,0.01,0,24.91,8.52,38.3,19353.24,57.66,16923.79,73.35,2833.36,50.97,297941.6,64.35,8.23,0.01,0,0.01,0,61.7,-0.79884,60.85,-0.70102,59.49,-0.50747,60.3,-0.65864,66.46,22.79,68.32,95.08,72.82,58.85,57.92,4.99,75.09,463.83,62.58,40.5,57.92,2.28,70.41,30.83,77.87,61.28,65.42,0.27,70.19,0.05,73.91,7.79,64.11,1206.7,61.99,3126.18,65.76,5535.54,56.5,76,57.64,71,55.3,60,58.69,1627.21,53.49,7.5
"Mauritius","MUS",2024,3.58,0.73,17.59,13.4,9.6,42.3,43.27,10.96,37.19,0.41,59.68,0.5,36.2,48.86,46.36,33.54,48.67,0.01,2.38,1.49,0.01,74.36,0.17,23.82,43.06,45.69,47.37,37.6,0.61,20.5,30.25,38.21,47.3,24.27,44.82,0.32,21.52,0.01,24.99,0.01,37.73,34.74,47.43,46.03,53.43,45.1,47.65,42.61,26.4,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.78,382.06,54.76,0.03034,27.42,3.09,29.59,0.00025,0.01,0,0.01,0,18.01,0.79,17.98,6e-05,18.31,0.77,18.68,6e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.03,46586.11,100,3.7,58.89,8812.75,81.75,0.69993,68.81,3690.83,100,0.29314,25.48,96933.37,88.7,7.69872,0.01,0,0.01,0,0.01,0,0.01,0,20.68,6712.27,27.44,0.53311,45.78,73.56,40.51,12.97,47.9,9.99,43.59,14.61,41.57,26453.91,53.98,2330.34,55.42,158.76,25.51,-937.85,0.01,100,37.72,94.6,24.09,99.6,17.44,99,39.97,264.79,22.89,1660.8,31.65,6.8,46.14,125,48.37,57.47,46.26,316,24.27,41.04,30.03,23,58.43,18.04,44.82,0.27731,10.52,13,0.01,0,21.44,138,21.6,0.01,0.01,0,0.01,0,54.22,231.33,69.97,34796.7,70.86,35509.78,47.2,1259.03,17.83,527.8,35.03,0.476,0.01,0,0.01,0,40.78,0.41272,34.91,0.75028,34.58,0.83572,34.91,0.79999,46.97,227.11,47.9,443.89,41.04,371,51.63,41,55.18,84.36,51.74,16.6,50.23,25.04,38.3,84.56,47.67,96.21,42.08,5.13,54.2,0.45,47.44,44.39,44.33,42.33,37.72,756.44,46.26,629.57,26.3,95,26.16,95,26.75,93,43.35,5319.6,54.65,7.8
"Mexico","MEX",2024,35.93,50.08,25.78,30.03,11.97,47.68,49.2,4.44,56.66,39.89,49.49,0.55,60.87,51.28,54.33,45.92,43.44,50.99,45.37,37.05,52.3,74.21,53,44.8,50.69,47.42,44.8,54.42,25.67,0.55,50.19,0.55,84.18,38.3,56.41,49.44,29.77,43.11,30.34,0.01,58.79,63.03,49.09,56.49,48.63,48.69,60.63,45.66,46.19,68.8,280487.91,46.54,0.20007,62.02,69837.99,36.8,0.04981,58.74,4532.13,40.95,0.00323,61.4,3339.4,31.86,0.00238,57.51,1390.11,37.06,0.00099,57.94,693.59,36.1,0.00049,45.54,7569.88,30.51,0.0054,46.07,4717.26,30.17,0.00336,44.77,1256.74,29.91,9e-04,66.67,1530423.32,42.91,1.09162,66.67,1240778.89,41.86,0.88502,64.96,788928.08,39.45,0.56273,78.57,2188886.62,65.03,1.56129,77.46,530417.3,74.11,0.37834,75.47,71562.73,75.47,0.05104,78.24,10094542.83,60.29,7.20023,68.27,470790.33,39.3,0.3358,44.78,2687.9,39.11,0.00192,61.27,1036942.14,32.75,0.73963,54.7,70.21,46.97,11.72,50.58,9.22,44.45,14.51,43.84,23350.81,45.78,4757.16,43.1,8.08,68.72,977.78,16.62,99.71,39.65,92.52,0.01,100,30.57,85.7,45.06,194.88,55.91,1002.88,0.01,2.5,30.1,137,100,74.88,70.86,1526.34,38.3,48.88,48.84,36.49,52.92,12.39,56.41,0.36328,63.55,594501,38.46,0.64,41.04,10566,21.6,0.01,46.34,12514.74,40.11,0.01,51.4,170.79,62.58,29286.1,54.46,14803.94,34.24,694.62,50.17,241765.4,18.35,0.036,0.01,0,0.01,0,65.76,-1.01187,52.56,-0.2809,62.88,-0.69196,63.18,-0.86664,46.26,233.88,52.1,335.4,64.11,102,49.77,53.22,50.23,59.13,47.08,13.2,49.54,30.06,54.7,53.69,42.59,100.17,47.44,2.65,100,0,46.97,45.65,49.77,90.19,39.15,841.19,48.84,851.19,48.62,83,48.87,83,41.47,82,42.59,5362.35,44.3,5.5
"Monaco","MCO",2024,0.18,0.02,1.57,1.68,0.44,5.25,3.49,0.2,45.97,0.11,3.8,0.01,21.97,0.39,1.91,2.08,36.37,1.84,0.01,0.01,0.01,0.01,0.01,0.01,0.01,21.72,22.28,30.81,0.01,0.01,0.73,20.73,39.1,82.72,30.03,14.79,0.01,0.01,0.01,0.01,23.48,20.55,0.26,0.01,22.43,0.13,27.94,27.07,0.16,14.68,54.72,49.05,0.20963,16.04,10.55,33.83,0.0404,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,85.95,0.01,18.38,21.32,13.21,22.13,18.69,20.45,77702.27,24.27,19521.6,59.49,201.68,15.96,-4013.73,0.01,100,0.01,100,0.01,100,0.01,100,0.01,589.57,53.27,1068.17,14.97,2.82,28.72,137.89,35.89,48.47,42.59,273.77,82.72,95.89,36.82,25.53,100,70.36,30.03,0.13275,11.35,17,19.28,0.05,0.01,0,0.01,0,0.01,0,0.01,0,39.43,53.63,19.49,11133.49,27.18,302.94,0.01,341.32,0.01,0,0.01,0,0.01,0,0.01,0,22.13,1.7474,24.91,1.4718,18.45,1.21185,22.89,1.60067,0.01,744.28,6.73,2020.62,0.01,1480.93,0.01,16646.79,19.49,3.3,25.81,2.9,0.01,27292.16,23.6,114.32,0.01,135.77,34.91,11.25,16.57,88.92,37.72,68.59,30.03,8.75,33.89,589.05,19.49,62.06,0.01,99,0.01,99,42.58,80,29.14,14070.13,45.4,5.68
"Mongolia","MNG",2024,1.95,0.21,18.2,11.67,11.19,46.17,51.77,15.42,49.24,0.12,45.93,0.69,50.66,40.04,47.99,37.31,54.95,27.11,0.01,0.01,28.43,0.01,2.13,0.01,50.81,46.84,51.37,58.75,51.6,0.62,39.39,44.92,46.73,56.41,45.3,0.36,0.44,0.01,47.75,0.01,56.28,45.61,43.93,30.07,48.58,57.63,39.96,52.72,26.4,27.7,2771.72,37.15,0.08765,22.45,311.77,26.41,0.00986,25.47,0.41,25.56,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.13,37466.99,44.36,1.18488,23.55,15054.06,31.65,0.47608,21.16,8187.5,26.84,0.25893,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.29,234918.84,68.86,7.42923,18.93,1241.71,22.11,0.03927,0.01,0,0.01,0,0.01,0,0.01,0,51.63,70.98,50,11.27,49.77,9.42,44.09,14.52,53.27,12531.62,49.54,3512.39,61.99,236.65,55.67,224.76,50.38,83.51,52.85,69.96,0.01,100,38.03,54.2,48.37,128.54,32.07,1422.9,34.78,8,58.01,115,46.26,56.48,47.2,327,56.41,58.92,58.96,51.59,43.35,7.33,45.3,0.28238,13.17,32,0.01,0,19.7,75,0.01,0,0.01,0,0.01,0,27.7,11.64,60.85,28098.46,45.78,6782.13,57.66,1772.46,48.62,212990.2,46.89,2.324,0.01,0,0.01,0,56.41,-0.56081,56.16,-0.42491,41.04,0.534,50.7,-0.18742,39.7,304.15,48.6,432.38,12.55,1055,72.05,0.74,47.2,39.49,50,14.7,70.19,0.17,57.92,46.28,47.08,96.6,26.09,54.62,62.48,0.16,39.15,64.32,51.4,128.23,53.51,1980.67,53.27,1317.79,26.3,95,26.16,95,26.75,93,46.97,4251.51,64.28,12.3
"Montenegro","MNE",2024,2.9,0.83,10.12,9.91,2.44,42.85,48.27,8.4,38.19,0.17,36.34,0.01,43.69,33.3,43.22,38.42,47.39,2.37,0.12,1.82,13.2,0.01,0.17,23.11,41.2,35.72,43.09,85.64,27.48,28.35,15.61,0.41,32.61,46.02,37.12,53.59,0.01,0.01,0.01,0.01,42.71,44.69,42.84,36.22,23.8,36.93,50.57,29.41,50.19,28.02,2943.65,64.56,0.48402,24.19,413.74,40.33,0.06803,0.01,0,0.01,0,17.25,1.72,20.37,0.00028,0.01,0,0.01,0,0.01,0,0.01,0,22.74,27.16,29.75,0.00447,20.88,6.68,25.84,0.0011,0.01,0,0.01,0,11.95,382.2,15.26,0.06284,11.95,322.34,14.46,0.053,11.95,208.94,14.06,0.03436,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.44,46828.82,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,18.57,3457.73,28.76,0.56855,39.15,76.34,43.35,12.47,31.28,12.62,40.78,15.08,40.78,28888.87,45.54,4915.18,73.35,467.03,100,3213.26,24.54,98.86,30.77,97.81,21.99,99.8,36.56,62.6,36.2,317.6,6.73,2064.17,0.01,2.5,17,148,30.46,46.28,34.91,200.81,46.02,53.01,40.78,27.69,65.42,25.32,37.12,0.1748,38.23,41557,75.13,5.44,0.01,0,0.01,0,0.01,0,0.01,0,29.14,14.68,44.33,21412.31,34.24,841.56,39.43,902.43,0.01,0,0.01,0,0.01,0,0.01,0,43.35,0.16669,42.08,0.30575,44.33,0.40558,45.06,0.21869,43.1,276.8,42.59,567.61,39.97,377.79,32.82,2391.8,31.68,6.17,17.88,2.3,33.89,998.99,29.59,101.66,50.23,94.85,71.32,0.14,41.83,1.6,43.35,56.07,14.41,4.13,56.41,2349.1,31.28,131.05,51.05,80,50.21,80,49.32,70,40.51,6093.74,55.43,8.3
"Morocco","MAR",2024,10.43,7.63,14.25,19.74,11.68,12.55,52.66,12.12,48.28,2.04,47.66,0.55,52.19,55.46,53.36,0.72,51.4,40.13,36.63,29.67,36.63,0.01,2.13,44.07,45.57,52.76,54.33,58.89,45.69,0.43,42.09,26.13,51.92,43.35,50,24.95,34.2,0.01,29.98,0.01,51.04,53.37,57.43,56.5,52.56,49.93,57.02,51.31,0.01,50.22,58658.97,43.66,0.16484,43.86,10240.55,31.31,0.02878,40.09,377.3,34.6,0.00106,51.49,1140.9,34.89,0.00321,39.07,96.49,30.01,0.00027,38.34,29.96,29.91,8e-05,34.36,933.68,26.75,0.00262,32.12,364.18,25.28,0.00102,34.22,152.34,26.69,0.00043,43.27,176415.51,30.06,0.49576,44,159842.73,30.7,0.44919,44.36,121115.29,31.01,0.34036,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.29,2454087.76,54.98,6.89646,17.86,863.58,15.3,0.00243,0.01,0,0.01,0,52.72,399263.73,36.84,1.12201,43.35,74.04,47.9,11.65,63.49,6.05,43.84,14.59,56.65,9556.52,52.1,2596.13,51.63,104.77,67.18,815.67,46.81,87.02,44.6,87.52,0.01,100,18.7,97.9,53.98,64.49,32.82,1413.82,29.44,6.3,23.19,142,54.94,59.6,49.07,353.07,43.35,52.22,51.63,40.47,51.86,11.75,50,0.31978,32.3,19484,19.28,0.05,40.27,9487,29.04,0.03,0.01,0,0.01,0,39.97,56.84,49.3,23076.15,51.4,10345.13,50.93,1421.8,47.13,169457.6,19.07,0.038,0.01,0,0.01,0,52.1,-0.35744,50,-0.13165,55.67,-0.31989,51.16,-0.1973,54.46,103.35,60.57,163.01,64.43,96.26,49.54,56.76,52.33,71.85,52.8,18,49.07,39.05,61.42,41.99,41.31,100.79,54.1,1.19,73.35,0.03,46.73,46.18,52.56,149.18,49.77,1738.44,51.63,1139.82,0.01,99,0.01,99,0.01,99,52.56,2629.77,50.27,6.3
"Mozambique","MOZ",2024,34.44,18.1,65.53,65.79,63.13,67.75,71.31,68.53,78.47,43.67,73.62,55.19,65.06,70.06,74.02,65.95,63.71,30.49,33.86,35.27,44.35,2.87,3.01,45.56,82.48,71.33,86.89,50.59,64.01,63.13,77.07,70.82,73.9,76.4,85.59,28.59,53.65,54.29,58.98,51.64,61.85,68.44,78.08,66.81,65.91,67.77,80.84,72.77,59.77,40.91,20404.58,34.27,0.06612,35.11,2703.14,24.68,0.00876,25.89,2.93,25.56,1e-05,43.39,538.34,28.93,0.00174,41.57,132.09,31.69,0.00043,33.42,8.17,27.27,3e-05,39.38,2329,32.06,0.00755,38.78,1351.39,32.12,0.00438,37.76,490.51,32.43,0.00159,49.86,300516.76,39.79,0.97377,49.44,252008.17,39.12,0.81658,49.44,175793.46,40.13,0.56962,54.49,101158.21,48.03,0.32778,52.13,2500.13,41.04,0.0081,0.01,0,0.01,0,58.05,2149695.62,56.02,6.96567,50.07,170155.25,45.65,0.55135,0.01,0,0.01,0,53.77,455055.42,38.6,1.47452,75.73,59.32,89.84,8.18,75.73,3.86,67.18,10.73,89.84,1213.04,84.04,-101.39,59.75,205.36,42.84,9.92,63.95,63.2,64.07,37.38,64.05,31.49,62.23,6,71.8,1.82,82.72,420.72,63.75,30.5,78.67,96,85.59,72.48,63.8,807.88,76.4,85.49,77.11,80.73,24.59,4.76,85.59,0.46434,35.86,33380,22.79,0.1,57.59,112626,49.98,0.34,50.02,47228.22,58.92,0.86,81.55,6936.32,61.7,28564.61,77.11,42677.56,75.73,2940.49,61.19,1609059.6,56.85,5.122,49.05,267.2,54.37,0.00087,62.58,-0.83639,61.13,-0.71427,70.86,-1.28797,66.11,-1.02148,80.51,8.14,75.73,56.76,69.97,73,63.8,1.49,59.22,127.11,73.35,69.6,61.7,1.02,89.84,18.63,56.16,90.18,69.75,0.17,100,0,75.73,7.12,70.86,2133.11,71.8,4498.65,75.73,9013.22,69.32,61,62.47,67,49.32,70,76.4,405.14,53.12,7.4
"Myanmar","MMR",2024,35.85,22.43,57.31,51.43,58.75,62.29,59.49,43.51,45.19,48.04,64.06,40.9,76.85,64.51,62.62,59.68,64.68,57.08,54.09,61.51,71.05,2.82,2.9,25.9,62.59,60.59,65.89,50.11,51.33,39.92,56.8,30.78,56.3,33.89,48.37,53.97,33.78,60.81,33.05,50.62,73.59,80.26,61.79,69.58,62.44,65.73,59.65,63.32,56.24,69.83,343802.94,75.36,0.71117,67.06,91410.17,52.13,0.18909,48.22,1336.34,38.99,0.00276,60.53,3250.06,42.8,0.00672,62.74,2388.53,46.68,0.00494,62.63,1730.67,52.7,0.00358,64.3,83894.79,59.1,0.17354,63.95,65168.89,61.77,0.1348,59.82,29116.58,60.3,0.06023,69.61,2207023.33,71.92,4.56531,68.57,1918842.2,73.23,3.9692,68.57,1403659.37,74.66,2.90352,58.56,137933.8,47.36,0.28532,48.49,1118.34,37.28,0.00231,0.01,0,0.01,0,63.58,3548900.97,64.8,7.34104,41.31,86115.99,34.74,0.17813,0.01,0,0.01,0,35.46,66133.51,18.92,0.1368,61.85,65.67,63.33,9.67,61.99,6.52,59.22,12.06,63.18,4907.07,68.72,449.7,49.77,80.89,50.46,66.33,50.77,82.38,51.9,74.13,40.69,72.47,39.16,50.7,60.3,20.81,53.51,1066.96,19.17,3.8,49.41,122,60.3,61.85,52.56,393.23,33.89,45.89,48.14,35.95,49.07,9.94,48.37,0.31136,64.17,633962,45.39,1.17,42.62,13144,26.78,0.02,56.24,94591.57,65.75,1.86,59.49,407.53,76.4,40033.19,59.22,18369.45,62.58,2132.84,39.67,47248.8,27.53,0.126,51.7,290.2,49.57,0.000552,69.54,-1.15162,77.87,-1.68404,82.72,-2.21174,77.87,-1.52855,58.96,76.59,64.76,117.7,65.76,90.46,73.63,0.67,61.7,178.67,63.18,41.8,75.09,0.07,64.43,36.58,58.69,88.86,39.15,6.51,100,0,54.22,25.52,58.17,494.47,73.35,4712.7,59.49,2840.06,61.5,71,53.99,75,53.58,64,62.88,1190.58,66.54,14.2
"Namibia","NAM",2024,5.4,1.32,22.12,17.99,11.12,54.08,60.9,51.67,65.74,0.14,64.98,0.57,42.82,56.35,57.44,52.64,52.32,0.12,27.81,0.01,29.58,0.01,34.99,20.49,75.03,60.58,59.69,50.69,56.41,44.3,53.45,53.37,77.07,61.42,60.03,28.8,0.01,0.01,32.83,0.01,44.4,41.29,57.44,49.76,62.59,54.95,60.05,61.68,44.92,14.28,23.61,16.79,0.00097,0.01,0,0.01,0,0.01,0,0.01,0,26.12,48.03,30.75,0.00197,29.02,6.83,30.42,0.00028,25.97,0.3,25.14,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.88,20406.22,37.13,0.83888,23.88,15208.36,36.48,0.6252,23.55,10903,36.8,0.44821,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,132153.59,35.86,5.43271,26.61,10685.84,42.14,0.43929,38.15,146.26,42.39,0.00601,19.63,4452.62,21.38,0.18304,76.75,59.27,73.35,9.07,59.75,7.24,61.42,11.76,54.46,11193.83,65.42,638.63,66.11,290.46,38.87,-21.74,48.08,85.91,66.18,35.84,47.29,55.23,41.49,47.4,57.66,37.53,49.54,1131.97,47.32,17.1,60.19,113,89.84,73.66,66.11,1070,61.42,67.25,61.99,60.61,40.78,6.64,60.03,0.37525,26.06,7227,31.83,0.28,0.01,0,0.01,0,0.01,0,0.01,0,85.59,8387.99,55.91,25434.69,65.76,30018.52,56.65,1696.63,19.34,718.2,55.73,4.634,0.01,0,0.01,0,42.84,0.21533,46.02,0.0395,40.51,0.55631,42.08,0.40454,60.85,55.54,54.22,248.06,50.23,223.62,49.3,61.99,63.49,214.64,61.7,39,50.46,24.87,62.28,41.3,52.8,93.4,57.66,0.9,63.41,0.15,59.22,19.94,69.12,1994.81,53.98,2022.89,62.88,4199.06,47.29,84,44.14,86,43.42,79,56.65,1857.75,48.32,6
"Nauru","NRU",2024,1.02,0.11,9.39,8.48,2.79,34.97,53.75,5.58,63.42,0.04,57.64,0.01,47.05,46.02,33.33,25.92,49.52,0.01,54.65,0.01,0.01,0.01,0.01,34.15,63.83,53.05,48.08,51.25,40.21,0.01,57.66,41.81,62.04,63.18,65.09,0.61,0.01,0.01,0.01,0.01,49.48,44.73,43.52,39.43,56.78,41.4,26.83,50.22,13.38,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.75,105.23,100,1.24825,33.17,23.02,100,0.27306,31.59,5.13,82.65,0.06091,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.75,2172.59,69.62,25.77214,65.42,63.62,62.28,9.87,50.12,9.25,56.16,12.56,46.02,19632.23,50.23,3234.41,87.45,3047.39,30.03,-447.34,29.67,97.68,54.49,65.93,0.01,100,0.01,100,51.86,89.49,64.11,799.3,37.29,9.13,46.87,124.65,60.03,61.75,64.11,831.96,63.18,70.17,65.09,65.99,18.45,4.18,65.09,0.39456,0.01,0,37.02,0.57,0.01,0,0.01,0,0.01,0,0.01,0,47.44,120.47,75.09,39119.14,51.63,10401.04,60.03,1953,0.01,0,0.01,0,0.01,0,0.01,0,47.2,-0.06351,51.86,-0.25859,42.59,0.48576,46.97,-0.02358,52.33,141.22,36.2,725.28,39.43,379.85,39.43,624.88,55.42,91.58,58.17,27.6,24.27,2051.06,57.66,46.58,50.7,94.78,19.49,139.52,19.03,85.26,52.1,33.33,57.41,442.79,37.42,705.96,58.96,2715.65,12.88,98,12.29,98,15.13,97,50,3133.29,49.05,6.1
"Nepal","NPL",2024,2.71,0.25,29.33,35.38,12.85,55.48,61.51,41.27,40.45,9.18,58.79,0.6,57.55,61.51,59.59,49.36,58.07,2.33,0.01,0.01,49.34,0.01,47.23,0.01,60.07,63.03,60.91,62.06,46.26,38.85,47.75,33.79,22.13,47.79,62.58,26.54,52.08,0.56,35.8,0.01,60.96,54.34,53.97,72.47,59.51,52.05,68.23,62.73,38.84,54.76,82643.3,47.38,0.20205,29.74,1382.19,20.84,0.00338,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.93,534716.44,47.8,1.30729,54.93,418290.78,45.85,1.02265,53.93,247636.11,40.47,0.60543,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,55.51,1811709.63,27.67,4.42933,51.15,185336.71,42.99,0.45312,61.87,27686.75,53.13,0.06769,0.01,0,0.01,0,57.66,68.45,62.58,9.79,72.3,4.49,54.94,12.64,63.49,4754.28,58.43,1443.88,54.7,139.87,70.41,1071.19,43.52,91.24,49.17,80.39,34.19,89.9,44.15,39.6,56.65,42.28,40.25,1272.28,27.24,5.4,41.92,130,22.13,43.52,22.13,130.04,47.79,53.78,53.98,44.42,48.14,9.36,62.58,0.38471,32.89,20837,21.42,0.07,56.3,93086,48.18,0.3,31.9,217.48,0.01,0,44.58,90.45,65.42,31668.66,60.3,19431.19,67.93,2513.94,43.96,118854.2,29.16,0.174,0.01,0,0.01,0,55.91,-0.53264,66.46,-0.91734,54.22,-0.25191,54.46,-0.44868,56.41,86.74,51.63,348.89,82.72,39,63.49,1.98,61.42,174.41,57.66,27.2,60.85,1.13,65.76,35.33,35.24,103.45,56.78,0.94,85.08,0.01,65.76,14,58.96,529.82,69.12,4098.83,60.57,3415.28,37.82,90,42.49,87,36.47,87,61.7,1344.88,54.65,7.8
